age_grp,rank,use_time
50,799,70.65628079
50,800,43.96037729
50,801,55.54253249
50,802,55.19859585
50,803,51.39060092
50,804,58.6484524
50,805,65.69307825
50,806,62.2014788
50,807,44.2100619
50,808,87.58677477
50,809,53.77024293
50,810,51.27774534
50,811,38.39449994
50,812,74.34258066
50,813,51.51570458
50,814,55.99795463
50,815,50.88660794
50,816,43.27673851
50,817,48.51608346
50,818,40.49908964
50,819,56.90789888
50,820,49.41412139
50,821,48.84622157
50,822,74.29532392
50,823,61.25961572
50,824,74.36456763
50,825,74.21205422
50,826,67.86789586
50,827,36.13931804
50,828,65.29923028
50,829,35.93999385
50,830,54.20240398
50,831,73.08152267
50,832,51.38750169
50,833,55.41816759
50,834,71.59739398
50,835,60.45517059
50,836,69.79802365
50,837,73.82103938
50,838,51.23846784
50,839,70.41571134
50,840,45.61511305
50,841,40.1119562
50,842,63.43653008
50,843,67.99351572
50,844,58.23465046
50,845,56.23851876
50,846,45.16804831
50,847,74.5457144
50,848,48.22329126
50,849,60.03905055
50,850,45.98817631
50,851,55.5399424
50,852,55.19335118
50,853,48.27577527
50,854,48.54221673
50,855,70.7644575
50,856,70.66077995
50,857,67.98891152
50,858,66.99830045
50,859,68.75611946
50,860,56.63465875
50,861,59.29877397
50,862,83.47818906
50,863,55.86759045
50,864,53.93102061
50,865,39.47058107
50,866,52.8812626
50,867,50.74257243
50,868,57.28096456
50,869,63.24147325
50,870,49.86766281
50,871,47.74389294
50,872,74.65533581
50,873,65.94517906
50,874,65.1096004
50,875,56.51977614
50,876,40.26019242
50,877,51.49016874
50,878,56.03187621
50,879,66.27063178
50,880,54.81369484
50,881,70.97483027
50,882,51.13226349
50,883,53.19263565
50,884,50.00383446
50,885,45.28654143
50,886,67.38456738
50,887,69.93971674
50,888,73.16844779
50,889,50.6174674
50,890,38.04884797
50,891,40.61502146
50,892,61.54865339
50,893,51.25855903
50,894,63.55630143
50,895,46.44032159
50,896,44.25674618
50,897,49.55921836
50,898,71.4218542
50,899,37.16613205
50,900,63.44438441
50,901,68.90357365
50,902,62.81127631
50,903,39.38222333
50,904,63.05375234
50,905,47.14715032
50,906,71.29326914
50,907,39.76741627
50,908,68.34350072
50,909,51.08546545
50,910,41.82348138
50,911,48.91447152
50,912,40.68625065
50,913,47.73725348
50,914,41.35368679
50,915,51.55533369
50,916,36.7006553
50,917,36.16395309
50,918,68.35985901
50,919,60.80054407
50,920,63.0670096
50,921,60.88478839
50,922,67.13898846
50,923,37.0086255
50,924,40.98729384
50,925,72.72193667
50,926,67.21929516
50,927,54.57185529
50,928,46.52285737
50,929,36.12946656
50,930,59.62216953
50,931,67.66833557
50,932,58.20864076
50,933,51.03004478
50,934,68.63946674
50,935,67.82305464
50,936,35.8804705
50,937,44.35316541
50,938,62.29679166
50,939,60.02265598
50,940,68.85160546
50,941,68.92187802
50,942,38.08701959
50,943,73.37902698
50,944,69.34212791
50,945,50.11145654
50,946,41.78492573
50,947,57.60795651
50,948,84.53614532
50,949,68.37645747
50,950,44.26949865
50,951,69.46797604
50,952,35.69327325
50,953,37.44291539
50,954,59.65566986
50,955,42.76124397
50,956,45.81023574
50,957,59.24276924
50,958,39.32326401
50,959,35.29810924
50,960,57.38386432
50,961,42.72667758
50,962,51.48272977
50,963,54.20123335
50,964,65.82787439
50,965,69.57960516
50,966,38.04753424
50,967,52.30241487
50,968,42.33640418
50,969,61.45367119
50,970,67.96515224
50,971,65.37911616
50,972,72.05420146
50,973,66.472116
50,974,68.08562482
50,975,67.59139791
50,976,37.18898812
50,977,69.38217521
50,978,61.69951928
50,979,36.47827694
50,980,65.95585316
50,981,65.93925985
50,982,38.74727369
50,983,61.26210275
50,984,40.18506411
50,985,39.7134326
50,986,49.82436652
50,987,36.85917759
50,988,56.42525703
50,989,45.72289213
50,990,45.94055344
50,991,73.3883538
50,992,50.21958907
50,993,47.2359049
50,994,35.89808076
50,995,38.14190025
50,996,74.06837816
50,997,44.66468161
50,998,43.11600972
50,999,35.43396261
50,1000,49.12404213
10 and under,1,71.0509395
10 and under,2,85.72455573
10 and under,3,76.1294727
10 and under,4,80.06437997
10 and under,5,84.71975815
10 and under,6,55.05733927
10 and under,7,69.79554542
10 and under,8,83.70654876
10 and under,9,56.31160821
10 and under,10,73.65887382
10 and under,11,60.436689
10 and under,12,89.26629852
10 and under,13,66.90729772
10 and under,14,86.9677714
10 and under,15,87.81992209
10 and under,16,56.11689648
10 and under,17,70.58099008
10 and under,18,74.99080569
10 and under,19,78.74496076
10 and under,20,86.89604294
10 and under,21,88.21433567
10 and under,22,83.55254
10 and under,23,80.43491139
10 and under,24,59.03192828
10 and under,25,82.56990037
10 and under,26,91.4063713
10 and under,27,85.44520779
10 and under,28,71.03918828
10 and under,29,67.02770023
10 and under,30,84.96973959
10 and under,31,73.27740867
10 and under,32,76.25515617
10 and under,33,79.89503552
10 and under,34,57.45985686
10 and under,35,85.75236617
10 and under,36,81.50480478
10 and under,37,74.7092259
10 and under,38,62.28777947
10 and under,39,88.88382086
10 and under,40,59.66331724
10 and under,41,73.98023551
10 and under,42,82.74231166
10 and under,43,79.99898992
10 and under,44,74.9459027
10 and under,45,69.97121602
10 and under,46,53.32718356
10 and under,47,78.06133741
10 and under,48,85.83837388
10 and under,49,52.62850109
10 and under,50,58.43756632
10 and under,51,79.41201897
10 and under,52,59.87849673
10 and under,53,55.63150457
10 and under,54,55.69181628
10 and under,55,82.60833424
10 and under,56,75.05069985
10 and under,57,65.11054242
10 and under,58,88.31639549
10 and under,59,65.24295122
10 and under,60,59.29108858
10 and under,61,90.74894829
10 and under,62,70.25108285
10 and under,63,72.62227747
10 and under,64,90.79433219
10 and under,65,59.29837444
10 and under,66,87.76719276
10 and under,67,62.78302047
10 and under,68,79.74372823
10 and under,69,88.88866029
10 and under,70,89.12990719
10 and under,71,68.56960252
10 and under,72,64.38970186
10 and under,73,61.81356585
10 and under,74,64.80664484
10 and under,75,86.87479741
10 and under,76,69.05482226
10 and under,77,72.29569846
10 and under,78,72.3407848
10 and under,79,77.78110212
10 and under,80,61.41432411
10 and under,81,74.78181796
10 and under,82,87.15656174
10 and under,83,60.99606993
10 and under,84,71.08954184
10 and under,85,53.83682374
10 and under,86,61.18159926
10 and under,87,88.22156719
10 and under,88,66.49099985
10 and under,89,69.69952141
10 and under,90,78.80653267
10 and under,91,82.29984132
10 and under,92,74.38714719
10 and under,93,56.19768275
10 and under,94,81.51314568
10 and under,95,83.97396688
10 and under,96,83.16352568
10 and under,97,77.44637912
10 and under,98,80.88670299
10 and under,99,76.1905268
10 and under,100,87.29695305
10 and under,101,85.50450387
10 and under,102,75.83939232
10 and under,103,88.45679119
10 and under,104,83.99871806
10 and under,105,61.21126236
10 and under,106,89.75493025
10 and under,107,60.6018057
10 and under,108,90.29480098
10 and under,109,72.45958022
10 and under,110,65.80551248
10 and under,111,60.29742081
10 and under,112,63.50855284
10 and under,113,73.98727596
10 and under,114,82.26932337
10 and under,115,86.78993072
10 and under,116,56.21247711
10 and under,117,83.79098958
10 and under,118,56.605142
10 and under,119,71.26373638
10 and under,120,61.60220928
10 and under,121,87.33865078
10 and under,122,55.33182074
10 and under,123,75.71859341
10 and under,124,54.7508446
10 and under,125,64.96559999
10 and under,126,73.12379228
10 and under,127,59.24021337
10 and under,128,82.15959745
10 and under,129,86.44952052
10 and under,130,52.12104932
10 and under,131,67.10347278
10 and under,132,73.19796979
10 and under,133,74.76909908
10 and under,134,87.38721041
10 and under,135,57.30699594
10 and under,136,90.86993192
10 and under,137,62.65299518
10 and under,138,79.31079342
10 and under,139,89.50339672
10 and under,140,65.03122212
10 and under,141,78.57233391
10 and under,142,90.7734982
10 and under,143,84.80251611
10 and under,144,65.16027537
10 and under,145,64.25053403
10 and under,146,85.00434429
10 and under,147,61.78650534
10 and under,148,70.10854813
10 and under,149,61.80318493
10 and under,150,74.66170648
10 and under,151,91.8506572
10 and under,152,90.25193889
10 and under,153,90.9168242
10 and under,154,61.38787498
10 and under,155,59.169037
10 and under,156,59.25014697
10 and under,157,77.7386108
10 and under,158,58.31646901
10 and under,159,78.18956148
10 and under,160,78.87468545
10 and under,161,63.35467053
10 and under,162,68.83931737
10 and under,163,82.20120205
10 and under,164,53.03558177
10 and under,165,73.74175604
10 and under,166,83.6942478
10 and under,167,91.17635192
10 and under,168,77.53511639
10 and under,169,71.38916728
10 and under,170,85.07483738
10 and under,171,82.64316402
10 and under,172,60.98563563
10 and under,173,79.04332956
10 and under,174,52.45392202
10 and under,175,77.2658513
10 and under,176,56.52721078
10 and under,177,56.17815819
10 and under,178,54.19154772
10 and under,179,55.93668283
10 and under,180,75.20512707
10 and under,181,73.15912225
10 and under,182,70.23766
10 and under,183,87.90066732
10 and under,184,58.77209205
10 and under,185,63.09544646
10 and under,186,63.82896653
10 and under,187,78.76938138
10 and under,188,74.55918174
10 and under,189,81.91301759
10 and under,190,54.44459963
10 and under,191,57.97392199
10 and under,192,71.38407843
10 and under,193,74.32651795
10 and under,194,59.42747138
10 and under,195,79.45193877
10 and under,196,84.97062144
10 and under,197,62.56928581
10 and under,198,69.92080405
10 and under,199,71.7392819
10 and under,200,52.16140964
10 and under,201,67.24325463
10 and under,202,74.59215839
10 and under,203,73.20142604
10 and under,204,52.71138921
10 and under,205,86.29185254
10 and under,206,88.93473171
10 and under,207,74.16488056
10 and under,208,82.29774455
10 and under,209,63.6484746
10 and under,210,54.25069397
10 and under,211,71.36230025
10 and under,212,84.28319192
10 and under,213,67.63696965
10 and under,214,52.73508797
10 and under,215,66.33949721
10 and under,216,86.83148386
10 and under,217,54.20665788
10 and under,218,82.88426015
10 and under,219,56.0802736
10 and under,220,64.45175528
10 and under,221,55.2341933
10 and under,222,82.278041
10 and under,223,56.68103533
10 and under,224,66.0173165
10 and under,225,74.40638456
10 and under,226,65.62523533
10 and under,227,53.14208222
10 and under,228,62.51538935
10 and under,229,54.3418825
10 and under,230,63.9819799
10 and under,231,75.74560409
10 and under,232,62.18682159
10 and under,233,70.42170442
10 and under,234,86.54744588
10 and under,235,85.14246587
10 and under,236,56.99920383
10 and under,237,84.74528673
10 and under,238,81.43247881
10 and under,239,74.440344
10 and under,240,60.86805589
10 and under,241,78.56520894
10 and under,242,60.67275851
10 and under,243,79.66757831
10 and under,244,67.33293144
10 and under,245,76.99590615
10 and under,246,81.09874595
10 and under,247,53.30214559
10 and under,248,91.79728587
10 and under,249,68.97752092
10 and under,250,76.17741049
10 and under,251,61.36534247
10 and under,252,77.58327527
10 and under,253,70.98917168
10 and under,254,89.16598382
10 and under,255,52.50793348
10 and under,256,68.38095797
10 and under,257,74.58492345
10 and under,258,61.01873706
10 and under,259,55.94413153
10 and under,260,90.0278424
10 and under,261,86.54681457
10 and under,262,75.38753381
10 and under,263,88.7940097
10 and under,264,69.16067841
10 and under,265,88.31548622
10 and under,266,80.09476678
10 and under,267,64.41624297
10 and under,268,89.43461823
10 and under,269,90.13101127
10 and under,270,57.89278219
10 and under,271,82.11871301
10 and under,272,74.39477109
10 and under,273,66.51182482
10 and under,274,59.11599249
10 and under,275,91.80040265
10 and under,276,61.37475022
10 and under,277,61.49205878
10 and under,278,89.90517995
10 and under,279,58.2202609
10 and under,280,67.1468763
10 and under,281,80.69704559
10 and under,282,64.6514343
10 and under,283,82.29266622
10 and under,284,85.24717957
10 and under,285,53.84331838
10 and under,286,61.3227667
10 and under,287,64.36602712
10 and under,288,59.15755594
10 and under,289,54.36387756
10 and under,290,78.17137525
10 and under,291,52.00011001
10 and under,292,66.61157812
10 and under,293,55.86534457
10 and under,294,85.95320709
10 and under,295,77.77626558
10 and under,296,78.98590657
10 and under,297,71.30892462
10 and under,298,78.18280918
10 and under,299,68.24661858
10 and under,300,77.62856639
10 and under,301,87.85522293
10 and under,302,63.64342117
10 and under,303,83.08270527
10 and under,304,63.77744621
10 and under,305,82.77487923
10 and under,306,66.68047247
10 and under,307,80.40013335
10 and under,308,62.42427419
10 and under,309,85.71227913
10 and under,310,54.04977619
10 and under,311,59.40338971
10 and under,312,87.22310195
10 and under,313,54.14250502
10 and under,314,64.28596586
10 and under,315,56.37030036
10 and under,316,74.47471225
10 and under,317,75.96911412
10 and under,318,61.21535024
10 and under,319,79.00518608
10 and under,320,81.66713591
10 and under,321,68.3766882
10 and under,322,72.82808089
10 and under,323,66.84717085
10 and under,324,68.94760293
10 and under,325,78.10864587
10 and under,326,91.96982852
10 and under,327,52.69360794
10 and under,328,87.24884561
10 and under,329,80.78619545
10 and under,330,56.93178475
10 and under,331,53.46985441
10 and under,332,54.1168084
10 and under,333,54.64452401
10 and under,334,77.40649107
10 and under,335,63.0231061
10 and under,336,83.31430251
10 and under,337,55.7358596
10 and under,338,62.07026845
10 and under,339,60.53330319
10 and under,340,76.11262518
10 and under,341,55.41665405
10 and under,342,59.42316388
10 and under,343,57.18955287
10 and under,344,57.02962582
10 and under,345,63.37131545
10 and under,346,80.49427616
10 and under,347,73.10261951
10 and under,348,65.45588257
10 and under,349,62.527918
10 and under,350,91.79883226
10 and under,351,66.8913153
10 and under,352,77.94313278
10 and under,353,58.90915134
10 and under,354,54.80299585
10 and under,355,70.1219384
10 and under,356,64.65773458
10 and under,357,75.28818304
10 and under,358,55.89140026
10 and under,359,79.6068945
10 and under,360,86.12491165
10 and under,361,76.05853129
10 and under,362,78.4934637
10 and under,363,91.8634829
10 and under,364,80.40683791
10 and under,365,65.6992364
10 and under,366,61.73574146
10 and under,367,66.63816365
10 and under,368,62.39560462
10 and under,369,83.65993721
10 and under,370,56.17819618
10 and under,371,88.48881651
10 and under,372,74.80311536
10 and under,373,87.25206646
10 and under,374,82.78314336
10 and under,375,59.30223555
10 and under,376,89.1321989
10 and under,377,73.59031938
10 and under,378,84.51451087
10 and under,379,71.87762968
10 and under,380,71.69069638
10 and under,381,66.21945636
10 and under,382,73.05052899
10 and under,383,90.46575517
10 and under,384,90.06627254
10 and under,385,69.06153485
10 and under,386,77.23336739
10 and under,387,68.60416442
10 and under,388,71.64035278
10 and under,389,71.49332003
10 and under,390,53.38889209
10 and under,391,70.88002952
10 and under,392,63.01429036
10 and under,393,82.11444234
10 and under,394,90.80646888
10 and under,395,62.48241293
10 and under,396,54.71483545
10 and under,397,70.25599236
10 and under,398,55.49422134
10 and under,399,84.15055585
10 and under,400,79.02789112
10 and under,401,83.64675247
10 and under,402,72.1030525
10 and under,403,85.36848179
10 and under,404,90.06675766
10 and under,405,69.29687481
10 and under,406,79.83400913
10 and under,407,62.43405148
10 and under,408,56.67727413
10 and under,409,64.8213394
10 and under,410,61.20306865
10 and under,411,91.67263995
10 and under,412,69.31323996
10 and under,413,73.33013243
10 and under,414,78.9857611
10 and under,415,90.2348053
10 and under,416,69.39468947
10 and under,417,65.82535236
10 and under,418,55.04522936
10 and under,419,70.92594862
10 and under,420,65.89345901
10 and under,421,77.53286773
10 and under,422,69.7523463
10 and under,423,80.2701476
10 and under,424,90.15398747
10 and under,425,81.15114544
10 and under,426,88.64438366
10 and under,427,68.10625451
10 and under,428,81.57075826
10 and under,429,78.92668956
10 and under,430,89.84762708
10 and under,431,86.34275423
10 and under,432,83.34452147
10 and under,433,56.93260072
10 and under,434,74.55991207
10 and under,435,56.84074907
10 and under,436,53.69265744
10 and under,437,83.597577
10 and under,438,54.21461729
10 and under,439,58.58516475
10 and under,440,65.35559862
10 and under,441,79.78962553
10 and under,442,59.58716918
10 and under,443,81.94058194
10 and under,444,75.54922548
10 and under,445,59.84278382
10 and under,446,78.81179647
10 and under,447,57.65534183
10 and under,448,71.69498473
10 and under,449,89.83664468
10 and under,450,76.65198592
10 and under,451,63.90766453
10 and under,452,61.82393288
10 and under,453,64.76779833
10 and under,454,67.51757536
10 and under,455,69.60984057
10 and under,456,59.53760083
10 and under,457,56.21997993
10 and under,458,56.4582501
10 and under,459,67.53664968
10 and under,460,82.80546199
10 and under,461,53.17245967
10 and under,462,83.98311092
10 and under,463,83.01032436
10 and under,464,81.90145904
10 and under,465,65.41771955
10 and under,466,67.35578152
10 and under,467,72.11340869
10 and under,468,52.67306563
10 and under,469,80.28349297
10 and under,470,57.00950693
10 and under,471,75.89310411
10 and under,472,76.17805116
10 and under,473,54.22492431
10 and under,474,86.10205885
10 and under,475,73.05785053
10 and under,476,72.16536465
10 and under,477,64.16080531
10 and under,478,75.5340387
10 and under,479,59.42331854
10 and under,480,54.58486678
10 and under,481,89.51166614
10 and under,482,70.16674058
10 and under,483,81.15899524
10 and under,484,71.33608808
10 and under,485,69.85122073
10 and under,486,91.30245819
10 and under,487,63.3134199
10 and under,488,72.14638452
10 and under,489,90.10327616
10 and under,490,60.58903615
10 and under,491,64.68637649
10 and under,492,72.77007149
10 and under,493,74.02522596
10 and under,494,52.22784266
10 and under,495,59.28305713
10 and under,496,80.56925469
10 and under,497,64.6485325
10 and under,498,89.71951782
10 and under,499,80.99430181
10 and under,500,90.98382287
10 and under,501,67.65903393
10 and under,502,74.65822171
10 and under,503,86.4450599
10 and under,504,68.08742875
10 and under,505,86.06392411
10 and under,506,55.74080039
10 and under,507,65.52291106
10 and under,508,81.8449081
10 and under,509,72.67566919
10 and under,510,56.61895573
10 and under,511,78.34664933
10 and under,512,62.37531675
10 and under,513,75.87176084
10 and under,514,84.61177387
10 and under,515,84.87058345
10 and under,516,75.11482567
10 and under,517,85.34382452
10 and under,518,81.57684474
10 and under,519,72.07773088
10 and under,520,91.76199175
10 and under,521,70.77200603
10 and under,522,83.12691705
10 and under,523,57.62855203
10 and under,524,88.24445827
10 and under,525,68.44614168
10 and under,526,58.09542051
10 and under,527,74.74463922
10 and under,528,55.11511381
10 and under,529,77.03157649
10 and under,530,80.80922054
10 and under,531,88.22780677
10 and under,532,87.63662097
10 and under,533,79.65957888
10 and under,534,69.02114716
10 and under,535,67.95090991
10 and under,536,84.26476806
10 and under,537,58.12482369
10 and under,538,52.48852149
10 and under,539,69.5071222
10 and under,540,81.68712198
10 and under,541,66.44657611
10 and under,542,60.02183363
10 and under,543,52.64720457
10 and under,544,83.19822053
10 and under,545,76.50671626
10 and under,546,69.40708819
10 and under,547,86.88850308
10 and under,548,90.08285398
10 and under,549,76.20914382
10 and under,550,79.30484447
10 and under,551,69.46060094
10 and under,552,67.8730622
10 and under,553,77.90145788
10 and under,554,60.94777785
10 and under,555,58.31004656
10 and under,556,85.80937615
10 and under,557,79.10161513
10 and under,558,79.64400773
10 and under,559,90.40795082
10 and under,560,60.97843661
10 and under,561,55.5020743
10 and under,562,90.92176167
10 and under,563,82.5172746
10 and under,564,56.03257353
10 and under,565,58.33097165
10 and under,566,83.24426714
10 and under,567,90.03948526
10 and under,568,85.22749365
10 and under,569,76.57894443
10 and under,570,73.38724936
10 and under,571,80.44797854
10 and under,572,57.49762243
10 and under,573,66.52921167
10 and under,574,91.08927922
10 and under,575,74.78985909
10 and under,576,55.40268427
10 and under,577,91.53436657
10 and under,578,88.83151921
10 and under,579,85.34662577
10 and under,580,79.65037268
10 and under,581,71.4549623
10 and under,582,71.61835139
10 and under,583,55.76620707
10 and under,584,90.1482938
10 and under,585,84.23779028
10 and under,586,72.65546247
10 and under,587,53.89063466
10 and under,588,75.68620935
10 and under,589,57.52783157
10 and under,590,84.6691703
10 and under,591,76.08587089
10 and under,592,68.94276266
10 and under,593,71.67851005
10 and under,594,64.31155476
10 and under,595,54.40656959
10 and under,596,52.89120569
10 and under,597,75.60235993
10 and under,598,90.50481264
10 and under,599,66.66360833
10 and under,600,89.88796518
10 and under,601,68.86593109
10 and under,602,67.01692789
10 and under,603,84.40480964
10 and under,604,79.10728113
10 and under,605,52.63472037
10 and under,606,56.72944306
10 and under,607,73.01344056
10 and under,608,91.29411343
10 and under,609,82.53348794
10 and under,610,70.73843267
10 and under,611,80.13249809
10 and under,612,74.07922548
10 and under,613,55.69029683
10 and under,614,70.27160777
10 and under,615,60.18548532
10 and under,616,64.31340575
10 and under,617,85.01237819
10 and under,618,77.92134241
10 and under,619,71.37241228
10 and under,620,90.51834834
10 and under,621,75.83772834
10 and under,622,65.63999549
10 and under,623,73.13479725
10 and under,624,62.52490685
10 and under,625,67.85091385
10 and under,626,61.9040407
10 and under,627,80.10933088
10 and under,628,60.46119794
10 and under,629,77.56844314
10 and under,630,85.11760941
10 and under,631,74.17848182
10 and under,632,75.73435792
10 and under,633,63.15251941
10 and under,634,70.16419693
10 and under,635,72.22692419
10 and under,636,76.4361128
10 and under,637,60.8504958
10 and under,638,53.09377632
10 and under,639,69.97907541
10 and under,640,82.82158486
10 and under,641,65.95393324
10 and under,642,57.36191975
10 and under,643,82.00470964
10 and under,644,66.36412598
10 and under,645,61.09482362
10 and under,646,86.7454557
10 and under,647,79.44402732
10 and under,648,80.52018292
10 and under,649,82.99052625
10 and under,650,90.79412583
10 and under,651,91.27334903
10 and under,652,81.57527876
10 and under,653,65.81476876
10 and under,654,83.81393341
10 and under,655,58.99541594
10 and under,656,59.89397976
10 and under,657,74.48938691
10 and under,658,81.64020741
10 and under,659,74.83324809
10 and under,660,79.03603988
10 and under,661,67.5768353
10 and under,662,66.81753755
10 and under,663,61.75742345
10 and under,664,62.23814192
10 and under,665,84.59346086
10 and under,666,44.20611274
10 and under,667,69.97412657
10 and under,668,54.27642109
10 and under,669,68.31089554
10 and under,670,67.8283614
10 and under,671,74.32308638
10 and under,672,55.89660146
10 and under,673,69.77036001
10 and under,674,89.43548201
10 and under,675,59.91468702
10 and under,676,72.22462012
10 and under,677,75.99001824
10 and under,678,91.17444634
10 and under,679,68.52153338
10 and under,680,87.24478058
10 and under,681,84.85883173
10 and under,682,56.33452575
10 and under,683,57.12890269
10 and under,684,54.53321595
10 and under,685,78.36237454
10 and under,686,58.79977405
10 and under,687,76.2974271
10 and under,688,80.63901307
10 and under,689,81.03865033
10 and under,690,52.30745695
10 and under,691,65.29104346
10 and under,692,53.60821363
10 and under,693,77.94689408
10 and under,694,83.37088042
10 and under,695,58.3277586
10 and under,696,82.47056363
10 and under,697,61.49668769
10 and under,698,88.22955062
10 and under,699,52.75513604
10 and under,700,83.92708091
10 and under,701,71.25141465
10 and under,702,80.82749314
10 and under,703,58.63334164
10 and under,704,63.05859112
10 and under,705,74.78804191
10 and under,706,72.64512585
10 and under,707,65.92838145
10 and under,708,82.64678763
10 and under,709,87.72120377
10 and under,710,71.03612346
10 and under,711,88.0080024
10 and under,712,76.68710167
10 and under,713,77.60588577
10 and under,714,81.06828555
10 and under,715,72.83172569
10 and under,716,54.76115068
10 and under,717,72.94853084
10 and under,718,71.94524434
10 and under,719,78.15980138
10 and under,720,71.22837803
10 and under,721,73.58181622
10 and under,722,54.77429731
10 and under,723,79.94270368
10 and under,724,52.4941377
10 and under,725,87.08917114
10 and under,726,72.60261808
10 and under,727,85.91488028
10 and under,728,88.75959229
10 and under,729,87.84107948
10 and under,730,87.64725908
10 and under,731,66.72649105
10 and under,732,81.75939131
10 and under,733,73.05708576
10 and under,734,85.24467352
10 and under,735,47.01447465
10 and under,736,54.82113504
10 and under,737,87.77651232
10 and under,738,72.43808096
10 and under,739,75.94146324
10 and under,740,53.94700984
10 and under,741,86.80603387
10 and under,742,74.15904437
10 and under,743,61.54868859
10 and under,744,78.49142471
10 and under,745,72.93442152
10 and under,746,86.99658325
10 and under,747,90.34710264
10 and under,748,53.555672
10 and under,749,71.96022004
10 and under,750,51.55270546
10 and under,751,62.42971816
10 and under,752,91.59090171
10 and under,753,69.80478777
10 and under,754,83.65911705
10 and under,755,52.73291676
10 and under,756,62.50614309
10 and under,757,86.96939896
10 and under,758,80.66340006
10 and under,759,67.04274294
10 and under,760,86.12191497
10 and under,761,73.0369497
10 and under,762,65.22632698
10 and under,763,64.17522249
10 and under,764,62.71544475
10 and under,765,84.62405008
10 and under,766,78.07161498
10 and under,767,59.03391087
10 and under,768,83.32778299
10 and under,769,53.059234
10 and under,770,68.6310028
10 and under,771,54.45344392
10 and under,772,74.40809429
10 and under,773,84.4504319
10 and under,774,63.99325835
10 and under,775,57.5185571
10 and under,776,68.22032965
10 and under,777,85.86724592
10 and under,778,85.58972656
10 and under,779,75.00087784
10 and under,780,78.10018829
10 and under,781,52.62546271
10 and under,782,74.86797188
10 and under,783,66.48545059
10 and under,784,89.26513672
10 and under,785,86.86032328
10 and under,786,54.21562707
10 and under,787,64.32670623
10 and under,788,82.76913959
10 and under,789,81.38998739
10 and under,790,60.33033094
10 and under,791,81.52226698
10 and under,792,69.06450319
10 and under,793,84.46245863
10 and under,794,63.92546136
10 and under,795,52.31272211
10 and under,796,64.97840922
10 and under,797,63.36900931
10 and under,798,55.02279463
10 and under,799,63.26377364
10 and under,800,54.53563953
10 and under,801,86.75019489
10 and under,802,86.51450485
10 and under,803,84.87914326
10 and under,804,64.44878031
10 and under,805,83.1969193
10 and under,806,59.5358046
10 and under,807,60.94808619
10 and under,808,83.43580059
10 and under,809,55.05288618
10 and under,810,70.24438508
10 and under,811,68.62631318
10 and under,812,60.44424647
10 and under,813,81.64924971
10 and under,814,70.01021903
10 and under,815,64.39209959
10 and under,816,63.64746595
10 and under,817,67.39272442
10 and under,818,66.23417767
10 and under,819,90.71928919
10 and under,820,70.50814362
10 and under,821,90.95324756
10 and under,822,60.58291262
10 and under,823,57.20076921
10 and under,824,77.35844357
10 and under,825,59.07303473
10 and under,826,66.38557559
10 and under,827,81.47376915
10 and under,828,62.79463705
10 and under,829,68.57990719
10 and under,830,83.51544933
10 and under,831,75.56195115
10 and under,832,90.4450935
10 and under,833,55.11261688
10 and under,834,54.21227982
10 and under,835,89.23568559
10 and under,836,78.04082844
10 and under,837,91.41779461
10 and under,838,74.91834139
10 and under,839,64.68562866
10 and under,840,84.69949778
10 and under,841,88.83837307
10 and under,842,84.8159788
10 and under,843,53.35369979
10 and under,844,70.85190343
10 and under,845,80.80797893
10 and under,846,53.70711282
10 and under,847,67.82340096
10 and under,848,91.33403919
10 and under,849,76.8077833
10 and under,850,43.55965531
10 and under,851,68.58508501
10 and under,852,75.40954508
10 and under,853,67.34902997
10 and under,854,68.98759196
10 and under,855,79.69317431
10 and under,856,81.04540897
10 and under,857,55.6606729
10 and under,858,62.74981851
10 and under,859,91.95419437
10 and under,860,71.109042
10 and under,861,91.18067121
10 and under,862,70.61492279
10 and under,863,61.58343646
10 and under,864,61.38681183
10 and under,865,66.58649058
10 and under,866,91.02507306
10 and under,867,62.58400856
10 and under,868,42.29884531
10 and under,869,74.45000744
10 and under,870,89.11365448
10 and under,871,65.83652868
10 and under,872,61.68166604
10 and under,873,83.95634742
10 and under,874,64.597935
10 and under,875,76.29658009
10 and under,876,89.28623027
10 and under,877,75.72510494
10 and under,878,63.74823284
10 and under,879,55.45269907
10 and under,880,79.80608958
10 and under,881,86.71011118
10 and under,882,91.80072193
10 and under,883,91.12257569
10 and under,884,64.01562977
10 and under,885,63.97969368
10 and under,886,50.48798221
10 and under,887,75.72632164
10 and under,888,91.45250284
10 and under,889,54.78589726
10 and under,890,55.81916108
10 and under,891,90.13079553
10 and under,892,86.54961701
10 and under,893,73.98748705
10 and under,894,67.61526866
10 and under,895,59.07279045
10 and under,896,63.36408585
10 and under,897,77.56091231
10 and under,898,63.71428362
10 and under,899,84.51002739
10 and under,900,56.88648606
10 and under,901,65.22732746
10 and under,902,53.76614623
10 and under,903,78.24032415
10 and under,904,61.75202856
10 and under,905,89.74457755
10 and under,906,64.31401008
10 and under,907,82.49598697
10 and under,908,52.0596269
10 and under,909,89.24672179
10 and under,910,64.02499358
10 and under,911,85.0108355
10 and under,912,63.79546233
10 and under,913,59.55829733
10 and under,914,59.35541004
10 and under,915,76.07647615
10 and under,916,85.87375641
10 and under,917,54.67752811
10 and under,918,63.89157864
10 and under,919,67.20531801
10 and under,920,74.29205475
10 and under,921,83.15827321
