seq,cust_id,ctg_1,ctg_2,sales_amt
1344,1110203,clothing,men's clothing,65400.0
1345,1110203,clothing,road shop brand,47200.0
1346,1110203,clothing,sports wear,20600.0
1347,1110203,clothing,children & junior clothing,60300.0
1348,1110203,clothing,women's clothing,94900.0
1349,1110203,clothing,infant clothes,29500.0
1350,1110203,clothing,maternity,84400.0
1351,1110203,clothing,women's clothing,96700.0
1352,1110204,clothing,children & junior clothing,57400.0
1353,1110205,clothing,women's clothing,94100.0
1354,1110206,food,beverage,11200.0
1355,1110207,clothing,men's clothing,65600.0
1356,1110207,clothing,women's clothing,99700.0
1357,1110207,clothing,Other Apparel,99200.0
1358,1110208,clothing,children & junior clothing,58900.0
1359,1110210,clothing,children & junior clothing,57400.0
1360,1110211,electronic products,cellphone,819400.0
1361,1110211,clothing,children & junior clothing,58300.0
1362,1110211,clothing,infant clothes,34900.0
1363,1110211,clothing,Other Apparel,95700.0
1364,1110211,clothing,men's clothing,63600.0
1365,1110211,clothing,children & junior clothing,60100.0
1366,1110211,clothing,pajamas,12100.0
1367,1110211,cosmetics,perfume,65400.0
1368,1110211,clothing,men's clothing,61100.0
1369,1110211,clothing,children & junior clothing,61400.0
1370,1110211,clothing,women's clothing,93200.0
1371,1110211,clothing,Other Apparel,94500.0
1372,1110211,electronic products,video sound,677000.0
1373,1110211,clothing,men's clothing,61000.0
1374,1110211,clothing,road shop brand,48300.0
1375,1110211,clothing,children & junior clothing,60300.0
1376,1110211,cosmetics,hair,2200.0
1377,1110211,clothing,children & junior clothing,55100.0
1378,1110211,clothing,women's clothing,95000.0
1379,1110212,clothing,children & junior clothing,56700.0
1380,1110213,clothing,men's clothing,59400.0
1381,1110215,food,cookies,10000.0
1382,1110215,clothing,children & junior clothing,62200.0
1383,1110215,clothing,women's clothing,100900.0
1384,1110215,clothing,infant clothes,33900.0
1385,1110215,clothing,pajamas,13400.0
1386,1110215,clothing,women's clothing,93700.0
1387,1110216,clothing,infant clothes,28800.0
1388,1110217,food,processed food,12900.0
1389,1110217,food,aquaculture products,37400.0
1390,1600001,clothing,children & junior clothing,61600.0
1391,1600002,clothing,children & junior clothing,59000.0
1392,1600002,clothing,women's clothing,98100.0
1393,1600002,clothing,road shop brand,45100.0
1394,1600002,clothing,women's clothing,97000.0
1395,1600003,food,cookies,13900.0
1396,1600004,clothing,children & junior clothing,57500.0
1397,1600005,clothing,men's clothing,65200.0
1398,1600006,clothing,men's clothing,58700.0
1399,1600006,clothing,sports wear,19700.0
1400,2100001,household goods,paper towel,14000.0
1401,2100001,clothing,men's clothing,64000.0
1402,2100002,clothing,children & junior clothing,61600.0
1403,2100003,clothing,road shop brand,48200.0
1404,2100003,clothing,children & junior clothing,56900.0
1405,2100003,clothing,infant clothes,28000.0
1406,2100004,clothing,women's clothing,98300.0
1407,2100005,household goods,household goods,50600.0
1408,2100005,clothing,children & junior clothing,56900.0
1409,2100005,clothing,underwear,15300.0
1410,2100005,cosmetics,luxury cosmetics,523600.0
1411,2100006,clothing,men's clothing,65500.0
1412,2100006,clothing,women's clothing,98200.0
1413,2100006,clothing,men's clothing,62200.0
1414,2100006,clothing,women's clothing,93500.0
1415,2100007,clothing,children & junior clothing,57600.0
1416,2100007,clothing,women's clothing,94700.0
1417,2100007,household goods,paper towel,12000.0
1418,2100007,clothing,Other Apparel,95100.0
1419,2100007,clothing,pajamas,15600.0
1420,2100008,clothing,men's clothing,66900.0
1421,2100009,clothing,children & junior clothing,57900.0
1422,2100010,clothing,children & junior clothing,56400.0
1423,2100011,food,aquaculture products,39500.0
1424,2100012,food,cookies,8700.0
1425,2100012,clothing,sports wear,18000.0
1426,2100012,clothing,children & junior clothing,56300.0
1427,2100012,clothing,women's clothing,95900.0
1428,2100012,clothing,men's clothing,60000.0
1429,2100012,clothing,children & junior clothing,56400.0
1430,2100012,clothing,women's clothing,99800.0
1431,2100013,food,cookies,7200.0
1432,2100013,clothing,women's clothing,101500.0
1433,2100014,clothing,children & junior clothing,62000.0
1434,2100015,household goods,paper towel,13700.0
1435,2100015,clothing,sports wear,15600.0
1436,2100016,clothing,Other Apparel,99500.0
1437,2100016,clothing,infant clothes,32500.0
1438,2100017,food,cookies,6700.0
1439,2100017,clothing,Other Apparel,98900.0
1440,2100017,clothing,road shop brand,50200.0
1441,2100017,food,cookies,10300.0
1442,2100017,clothing,children & junior clothing,58400.0
1443,2100017,clothing,women's clothing,96200.0
1444,2100018,clothing,men's clothing,64600.0
1445,2100018,clothing,sports wear,15100.0
1446,2100019,household goods,paper towel,17600.0
1447,2100019,clothing,children & junior clothing,58500.0
1448,2100020,household goods,household goods,46000.0
1449,2100020,clothing,men's clothing,61600.0
1450,2100020,clothing,children & junior clothing,54500.0
1451,2100020,clothing,women's clothing,96000.0
1452,2100021,clothing,children & junior clothing,57400.0
1453,2100022,clothing,men's clothing,61100.0
1454,2100022,clothing,children & junior clothing,59500.0
1455,2100023,clothing,men's clothing,66100.0
1456,2100023,clothing,children & junior clothing,60000.0
1457,2100024,clothing,big size clothing,30300.0
1458,2100024,clothing,children & junior clothing,55700.0
1459,2100024,clothing,women's clothing,96200.0
1460,2100025,clothing,road shop brand,42200.0
1461,2100026,clothing,children & junior clothing,59900.0
1462,2100027,clothing,children & junior clothing,53900.0
1463,2100028,household goods,paper towel,11900.0
1464,2100028,clothing,Other Apparel,99200.0
1465,2100028,clothing,children & junior clothing,53800.0
1466,2100028,clothing,men's clothing,63100.0
1467,2100028,clothing,women's clothing,93700.0
1468,2100029,food,cookies,9000.0
1469,2100029,clothing,children & junior clothing,58300.0
1470,2100030,clothing,men's clothing,62800.0
1471,2100031,clothing,men's clothing,62700.0
1472,2100031,clothing,children & junior clothing,58800.0
1473,2100032,household goods,household goods,42600.0
1474,2100032,clothing,children & junior clothing,60200.0
1475,2100033,food,beverage,5200.0
1476,2100033,clothing,men's clothing,60600.0
1477,2100033,clothing,women's clothing,101000.0
1478,2100033,cosmetics,body products,68100.0
1479,2100033,clothing,Other Apparel,95900.0
1480,2100033,clothing,women's clothing,95300.0
1481,2100034,clothing,Other Apparel,94700.0
1482,2100035,clothing,men's clothing,65100.0
1483,2100035,clothing,infant clothes,27200.0
1484,2100036,clothing,men's clothing,60600.0
1485,2100036,clothing,women's clothing,96400.0
1486,2100036,household goods,paper towel,15200.0
1487,2100036,clothing,road shop brand,47700.0
1488,2100036,clothing,women's clothing,95300.0
1489,2100037,clothing,women's clothing,93900.0
1490,2100037,cosmetics,luxury cosmetics,522800.0
1491,2100038,clothing,children & junior clothing,55100.0
1492,2100038,clothing,women's clothing,95300.0
1493,2100039,clothing,men's clothing,63700.0
1494,2100039,clothing,children & junior clothing,60600.0
1495,2100040,household goods,paper towel,16800.0
1496,2100040,clothing,men's clothing,64600.0
1497,2100041,clothing,men's clothing,66100.0
1498,2100041,clothing,children & junior clothing,53700.0
1499,2100042,household goods,paper towel,9800.0
1500,2100042,clothing,children & junior clothing,58100.0
1501,2100043,household goods,paper towel,14900.0
1502,2100043,food,beverage,9300.0
1503,2100043,clothing,men's clothing,64300.0
1504,2100044,clothing,women's clothing,98800.0
1505,2100044,cosmetics,luxury cosmetics,526900.0
1506,2100044,cosmetics,luxury cosmetics,531400.0
1507,2100044,clothing,Other Apparel,97100.0
1508,2100044,clothing,men's clothing,63700.0
1509,2100044,clothing,children & junior clothing,53900.0
1510,2100044,clothing,infant clothes,31300.0
1511,2100044,electronic products,kitchen appliances,342400.0
1512,2100044,clothing,men's clothing,61400.0
1513,2100044,clothing,Other Apparel,94500.0
1514,2100044,clothing,men's clothing,67200.0
1515,2100044,clothing,women's clothing,102000.0
1516,2100045,clothing,women's clothing,97300.0
1517,2100046,food,snack,15100.0
1518,2100046,food,health food,100700.0
1519,2100046,clothing,men's clothing,63900.0
1520,2100046,clothing,sports wear,12600.0
1521,2100046,food,beverage,7100.0
1522,2100046,clothing,men's clothing,61200.0
1523,2100046,clothing,women's clothing,93100.0
1524,2100047,food,cookies,8100.0
1525,2100047,clothing,women's clothing,96400.0
1526,2100047,clothing,infant clothes,33800.0
1527,2100048,food,cookies,13700.0
1528,2100048,clothing,children & junior clothing,56900.0
1529,2100049,clothing,children & junior clothing,55200.0
1530,2100050,clothing,infant clothes,32700.0
1531,2100051,clothing,children & junior clothing,60700.0
1532,2100052,clothing,road shop brand,43800.0
1533,2100053,clothing,men's clothing,65600.0
1534,2100054,clothing,road shop brand,42400.0
1535,2100055,clothing,women's clothing,97200.0
1536,2100055,clothing,maternity,83100.0
1537,2100056,clothing,men's clothing,60000.0
1538,2100056,clothing,children & junior clothing,56800.0
1539,2100057,clothing,children & junior clothing,54300.0
1540,2100057,clothing,infant clothes,27300.0
1541,2100058,clothing,men's clothing,63300.0
1542,2100058,clothing,infant clothes,32600.0
1543,2100059,clothing,men's clothing,66100.0
1544,2100060,clothing,children & junior clothing,54500.0
1545,2100061,clothing,men's clothing,62800.0
1546,2100061,clothing,road shop brand,47300.0
1547,2100061,clothing,women's clothing,100200.0
1548,2100061,clothing,Other Apparel,99600.0
1549,2100062,clothing,men's clothing,59200.0
1550,2100062,clothing,children & junior clothing,59300.0
1551,2100062,clothing,women's clothing,97900.0
1552,2100062,food,cookies,8500.0
1553,2100062,clothing,women's clothing,96500.0
1554,2100063,clothing,men's clothing,64400.0
1555,2100063,clothing,road shop brand,50000.0
1556,2100064,clothing,children & junior clothing,58300.0
1557,2100065,clothing,men's clothing,60900.0
1558,2100065,clothing,road shop brand,48400.0
1559,2100066,clothing,men's clothing,58700.0
1560,2100067,clothing,sports wear,14200.0
1561,2100068,clothing,road shop brand,43500.0
1562,2100068,clothing,children & junior clothing,53900.0
1563,2100068,clothing,infant clothes,30700.0
1564,2100068,clothing,maternity,86000.0
1565,2100068,clothing,sports wear,16300.0
1566,2100068,clothing,women's clothing,95400.0
1567,2100069,clothing,men's clothing,67000.0
1568,2100070,household goods,paper towel,11400.0
1569,2100070,food,beverage,12200.0
1570,2100070,clothing,men's clothing,63500.0
1571,2100070,clothing,sports wear,16000.0
1572,2100070,clothing,infant clothes,29800.0
1573,2100071,clothing,men's clothing,63800.0
1574,2100071,clothing,children & junior clothing,57600.0
1575,2100072,clothing,men's clothing,66800.0
1576,2100072,clothing,children & junior clothing,57500.0
1577,2100073,clothing,men's clothing,62800.0
1578,2100073,clothing,road shop brand,42600.0
1579,2100073,clothing,big size clothing,28000.0
1580,2100073,clothing,women's clothing,97800.0
1581,2100074,household goods,paper towel,13500.0
1582,2100074,clothing,children & junior clothing,57300.0
1583,2100075,food,cookies,13700.0
1584,2100075,food,beverage,6600.0
1585,2100075,clothing,men's clothing,59200.0
1586,2100075,clothing,children & junior clothing,61800.0
1587,2100077,clothing,children & junior clothing,60100.0
1588,2100077,clothing,infant clothes,26100.0
1589,2100078,clothing,children & junior clothing,62500.0
1590,2100079,clothing,men's clothing,65600.0
1591,2100079,clothing,road shop brand,48800.0
1592,2100080,clothing,men's clothing,61000.0
1593,2100081,clothing,women's clothing,94900.0
1594,2100081,clothing,infant clothes,31900.0
1595,2100082,clothing,men's clothing,60500.0
1596,2100083,clothing,Other Apparel,97000.0
1597,2100083,clothing,men's clothing,59700.0
1598,2100083,clothing,infant clothes,32800.0
1599,2100083,clothing,women's clothing,99900.0
1600,2100084,clothing,children & junior clothing,56800.0
1601,2100085,clothing,infant clothes,26600.0
1602,2100086,clothing,women's clothing,97100.0
1603,2100087,clothing,children & junior clothing,61800.0
1604,2100087,clothing,women's clothing,98900.0
1605,2100088,cosmetics,hair,2700.0
1606,2100089,clothing,children & junior clothing,58800.0
1607,2100090,clothing,men's clothing,65000.0
1608,2100091,clothing,men's clothing,64600.0
1609,2100092,clothing,road shop brand,45100.0
1610,2100093,clothing,road shop brand,45500.0
1611,2100094,clothing,women's clothing,95900.0
1612,2100095,clothing,men's clothing,60600.0
1613,2100096,clothing,children & junior clothing,57500.0
1614,2100096,cosmetics,hair,9300.0
1615,2100097,clothing,road shop brand,46000.0
1616,2100098,clothing,men's clothing,59800.0
1617,2100099,clothing,women's clothing,97300.0
1618,2100100,electronic products,kitchen appliances,351100.0
1619,2100100,household goods,paper towel,15900.0
1620,2100100,clothing,women's clothing,93200.0
1621,2100101,clothing,children & junior clothing,53500.0
1622,2100102,cosmetics,luxury cosmetics,523700.0
1623,2100103,food,beverage,5700.0
1624,2100104,clothing,men's clothing,59300.0
1625,2100105,food,beverage,11400.0
1626,2100105,clothing,men's clothing,61800.0
1627,2100106,clothing,children & junior clothing,62200.0
1628,2100107,clothing,women's clothing,100400.0
1629,2100108,clothing,children & junior clothing,57200.0
1630,2100109,clothing,men's clothing,66500.0
1631,2100109,clothing,children & junior clothing,59100.0
1632,2100110,food,cookies,13700.0
1633,2100110,clothing,children & junior clothing,59900.0
1634,2100111,food,cookies,10000.0
1635,2100111,clothing,children & junior clothing,55900.0
1636,2100112,food,cookies,8900.0
1637,2100112,clothing,children & junior clothing,59400.0
1638,2100113,food,health food,94200.0
1639,2100113,cosmetics,luxury cosmetics,522700.0
1640,2100113,clothing,Other Apparel,100500.0
1641,2100113,clothing,women's clothing,101600.0
1642,2100113,clothing,pajamas,13200.0
1643,2100113,clothing,children & junior clothing,53800.0
1644,2100113,clothing,women's clothing,98600.0
1645,2100113,clothing,men's clothing,63400.0
1646,2100113,clothing,road shop brand,48200.0
1647,2100113,clothing,big size clothing,27000.0
1648,2100113,clothing,children & junior clothing,59900.0
1649,2100113,clothing,women's clothing,101300.0
1650,2100113,clothing,women's clothing,100500.0
1651,2100113,household goods,paper towel,14900.0
1652,2100113,clothing,Other Apparel,95400.0
1653,2100113,clothing,women's clothing,95200.0
1654,2100113,clothing,women's clothing,94000.0
1655,2100113,clothing,Other Apparel,95100.0
1656,2100113,clothing,men's clothing,66100.0
1657,2100113,clothing,children & junior clothing,60000.0
1658,2100113,clothing,women's clothing,102100.0
1659,2100113,clothing,children & junior clothing,60400.0
1660,2100113,clothing,women's clothing,94900.0
1661,2100113,food,cookies,13800.0
1662,2100113,clothing,women's clothing,94800.0
1663,2100113,clothing,infant clothes,34500.0
1664,2100115,clothing,children & junior clothing,54900.0
1665,2100117,clothing,road shop brand,49100.0
1666,2100118,household goods,paper towel,15500.0
1667,2100118,clothing,children & junior clothing,58200.0
1668,2100119,clothing,men's clothing,65000.0
1669,2100119,clothing,children & junior clothing,56800.0
1670,2100119,clothing,women's clothing,96000.0
1671,2100119,household goods,paper towel,15800.0
1672,2100119,clothing,women's clothing,94100.0
1673,2100120,household goods,household goods,43400.0
1674,2100121,clothing,children & junior clothing,53900.0
1675,2100122,food,snack,14900.0
1676,2100122,clothing,road shop brand,46400.0
1677,2100122,clothing,children & junior clothing,59000.0
1678,2100123,clothing,infant clothes,34700.0
1679,2100124,clothing,maternity,85100.0
1680,2100125,clothing,children & junior clothing,61400.0
1681,2100126,clothing,women's clothing,97700.0
1682,2100127,clothing,men's clothing,66300.0
1683,2100129,clothing,children & junior clothing,57000.0
1684,2100130,food,cookies,9500.0
1685,2100132,food,agricultural products,13600.0
1686,2100132,food,aquaculture products,35100.0
1687,2100133,clothing,men's clothing,58600.0
1688,2100134,clothing,children & junior clothing,57400.0
1689,2100135,clothing,children & junior clothing,62300.0
1690,2100136,clothing,children & junior clothing,59900.0
1691,2100136,clothing,women's clothing,94700.0
1692,2100136,food,health food,100300.0
1693,2100136,food,cookies,9000.0
1694,2100136,food,beverage,13700.0
1695,2100136,clothing,women's clothing,99000.0
1696,2100136,cosmetics,suncare,45800.0
1697,2100137,food,cookies,14100.0
1698,2100138,clothing,men's clothing,59100.0
1699,2100139,household goods,household goods,50800.0
1700,2100140,food,cookies,12700.0
1701,2100141,clothing,children & junior clothing,56100.0
1702,2100142,clothing,infant clothes,33700.0
1703,2100143,household goods,household goods,48500.0
1704,2100143,household goods,paper towel,11400.0
1705,2100143,clothing,Other Apparel,100000.0
1706,2100143,clothing,underwear,13100.0
1707,2100143,clothing,women's clothing,98000.0
1708,2100144,household goods,household goods,44100.0
1709,2100144,household goods,paper towel,17100.0
1710,2100144,clothing,Other Apparel,97100.0
1711,2100144,clothing,underwear,9300.0
1712,2100144,clothing,women's clothing,96300.0
1713,2100144,food,agricultural products,14800.0
1714,2100144,clothing,women's clothing,94300.0
1715,2100146,clothing,children & junior clothing,61400.0
1716,2100147,household goods,household goods,42800.0
1717,2100147,household goods,paper towel,18300.0
1718,2100147,clothing,children & junior clothing,60700.0
1719,2100147,clothing,women's clothing,100000.0
1720,2100147,clothing,women's clothing,101200.0
1721,2100148,clothing,infant clothes,26900.0
1722,2100149,household goods,household goods,44800.0
1723,2100149,household goods,paper towel,12200.0
1724,2100149,clothing,Other Apparel,100200.0
1725,2100149,clothing,men's clothing,65600.0
1726,2100149,clothing,underwear,10400.0
1727,2100149,clothing,women's clothing,101900.0
1728,2100150,food,cookies,10800.0
1729,2100151,clothing,children & junior clothing,61300.0
1730,2100152,electronic products,kitchen appliances,343200.0
1731,2100152,clothing,women's clothing,96600.0
1732,2100153,food,cookies,8000.0
1733,2100153,clothing,road shop brand,46600.0
1734,2100153,clothing,women's clothing,101400.0
1735,2100154,clothing,children & junior clothing,56000.0
1736,2100155,clothing,Other Apparel,101300.0
1737,2100156,clothing,children & junior clothing,57300.0
1738,2100157,clothing,children & junior clothing,55500.0
1739,2100159,clothing,children & junior clothing,56000.0
1740,2100160,clothing,children & junior clothing,59300.0
1741,2100161,clothing,children & junior clothing,60100.0
1742,2100162,clothing,children & junior clothing,60300.0
1743,2100163,clothing,road shop brand,44100.0
1744,2100164,clothing,women's clothing,97500.0
1745,2100165,clothing,children & junior clothing,60400.0
1746,2100167,clothing,Other Apparel,97300.0
1747,2100168,clothing,men's clothing,61600.0
1748,2100169,clothing,children & junior clothing,62500.0
1749,2100170,clothing,Other Apparel,96700.0
1750,2100170,clothing,women's clothing,99900.0
1751,2100170,clothing,Other Apparel,97800.0
1752,2100170,clothing,women's clothing,100400.0
1753,2100171,clothing,children & junior clothing,56500.0
1754,2100172,clothing,infant clothes,27100.0
1755,2100173,household goods,kitchen utensils,7300.0
1756,2100174,clothing,men's clothing,61400.0
1757,2100174,clothing,sports wear,14700.0
1758,2100175,clothing,men's clothing,59800.0
1759,2100176,household goods,paper towel,16200.0
1760,2100176,clothing,women's clothing,97000.0
1761,2100177,clothing,children & junior clothing,60100.0
1762,2100178,clothing,children & junior clothing,56100.0
1763,2100179,food,cookies,12900.0
1764,2100180,clothing,men's clothing,61800.0
1765,2100180,clothing,women's clothing,94800.0
1766,2100181,clothing,children & junior clothing,55500.0
1767,2100181,clothing,women's clothing,93300.0
1768,2100181,clothing,men's clothing,65700.0
1769,2100181,clothing,children & junior clothing,55800.0
1770,2100181,clothing,women's clothing,93500.0
1771,2100183,clothing,children & junior clothing,61900.0
1772,2100184,food,processed food,14400.0
1773,2100184,clothing,Other Apparel,95500.0
1774,2100184,clothing,men's clothing,62500.0
1775,2100184,clothing,road shop brand,44600.0
1776,2100184,clothing,children & junior clothing,56000.0
1777,2100184,clothing,underwear,12500.0
1778,2100184,clothing,women's clothing,100800.0
1779,2100185,clothing,children & junior clothing,55000.0
1780,2100187,clothing,men's clothing,59900.0
1781,2100188,clothing,men's clothing,62500.0
1782,2100189,clothing,men's clothing,65400.0
1783,2100189,clothing,road shop brand,45000.0
1784,2100189,clothing,infant clothes,26700.0
1785,2100191,clothing,men's clothing,63000.0
1786,2100193,household goods,household goods,50100.0
1787,2100194,clothing,men's clothing,58800.0
1788,2100196,food,beverage,13600.0
1789,2100197,household goods,paper towel,12300.0
1790,2100197,clothing,pajamas,14000.0
1791,2100198,clothing,women's clothing,101700.0
1792,2100199,clothing,women's clothing,98800.0
1793,2100202,clothing,children & junior clothing,60200.0
1794,2100203,clothing,children & junior clothing,57000.0
1795,2100204,clothing,children & junior clothing,61600.0
1796,2100205,electronic products,cellphone,812500.0
1797,2100205,electronic products,cellphone,817800.0
1798,2100205,clothing,children & junior clothing,57900.0
1799,2100205,electronic products,video sound,674700.0
1800,2100205,food,cookies,5800.0
1801,2100205,clothing,men's clothing,62300.0
1802,2100205,clothing,children & junior clothing,54600.0
1803,2100205,clothing,maternity,89000.0
1804,2100206,clothing,men's clothing,60800.0
1805,2100207,food,agricultural products,15300.0
1806,2100208,food,processed food,18000.0
1807,2100208,food,aquaculture products,33400.0
1808,2100209,clothing,children & junior clothing,61300.0
1809,2100209,clothing,infant clothes,30800.0
1810,2100210,cosmetics,luxury cosmetics,523200.0
1811,2100211,clothing,women's clothing,99500.0
1812,2100213,food,snack,13300.0
1813,2100214,clothing,men's clothing,61100.0
1814,2100214,clothing,sports wear,16500.0
1815,2100214,clothing,children & junior clothing,60300.0
1816,2100214,clothing,women's clothing,100300.0
1817,2100214,food,cookies,6300.0
1818,2100214,clothing,men's clothing,64600.0
1819,2100214,clothing,women's clothing,98600.0
1820,2100215,clothing,men's clothing,60600.0
1821,2100216,food,beverage,5300.0
1822,2100217,clothing,children & junior clothing,61800.0
1823,2100218,clothing,children & junior clothing,59500.0
1824,2100219,clothing,children & junior clothing,61600.0
1825,2100221,food,agricultural products,18000.0
1826,2100222,clothing,children & junior clothing,57700.0
1827,2100223,clothing,infant clothes,27500.0
1828,2100225,clothing,infant clothes,32300.0
1829,2100226,clothing,road shop brand,45600.0
1830,2100227,household goods,paper towel,15100.0
1831,2100227,food,cookies,7600.0
1832,2100227,clothing,Other Apparel,98500.0
1833,2100228,clothing,children & junior clothing,56300.0
1834,2100229,food,health food,93000.0
1835,2100230,clothing,children & junior clothing,57900.0
1836,2100231,clothing,men's clothing,63800.0
1837,2100232,cosmetics,luxury cosmetics,524900.0
1838,2100234,clothing,men's clothing,67600.0
1839,2100235,clothing,children & junior clothing,58000.0
1840,2100236,clothing,women's clothing,98900.0
1841,2100237,food,processed food,15500.0
1842,2100237,clothing,men's clothing,65900.0
1843,2100238,clothing,maternity,85600.0
1844,2100239,clothing,children & junior clothing,56100.0
1845,2100241,household goods,paper towel,10000.0
1846,2100241,clothing,women's clothing,97200.0
1847,2100243,food,cookies,11200.0
1848,2100244,clothing,children & junior clothing,59600.0
1849,2100245,clothing,infant clothes,26800.0
1850,2100246,clothing,Other Apparel,95400.0
1851,2100248,clothing,infant clothes,30700.0
1852,2100249,clothing,children & junior clothing,53500.0
1853,2100250,clothing,women's clothing,99700.0
1854,2100253,clothing,children & junior clothing,58100.0
1855,2100255,clothing,road shop brand,49000.0
1856,2100257,clothing,women's clothing,97500.0
1857,2100258,household goods,paper towel,16900.0
1858,2100258,food,cookies,14000.0
1859,2100258,clothing,women's clothing,95400.0
1860,2100259,clothing,children & junior clothing,56300.0
1861,2100260,food,beverage,11800.0
1862,2100261,food,cookies,14100.0
1863,2100262,clothing,men's clothing,66500.0
1864,2100264,clothing,women's clothing,93300.0
1865,2100265,clothing,sports wear,18700.0
1866,2100266,clothing,men's clothing,60600.0
1867,2100267,clothing,men's clothing,61500.0
1868,2100268,food,beverage,4900.0
1869,2100269,clothing,infant clothes,34700.0
1870,2100271,clothing,children & junior clothing,61600.0
1871,2100272,clothing,men's clothing,59600.0
1872,2100272,clothing,women's clothing,100300.0
1873,2100272,household goods,paper towel,12800.0
1874,2100272,clothing,children & junior clothing,53400.0
1875,2100272,clothing,women's clothing,95100.0
1876,2100273,clothing,sports wear,20200.0
1877,2100274,clothing,infant clothes,33400.0
1878,2100276,clothing,men's clothing,67300.0
1879,2100277,clothing,men's clothing,65000.0
1880,2100279,clothing,men's clothing,64900.0
1881,2100280,food,processed food,10200.0
1882,2100280,food,agricultural products,16900.0
1883,2100280,clothing,Other Apparel,98400.0
1884,2100281,household goods,paper towel,12400.0
1885,2100281,clothing,children & junior clothing,61700.0
1886,2100282,food,health food,100300.0
1887,2100283,clothing,children & junior clothing,58100.0
1888,2100284,clothing,children & junior clothing,59800.0
1889,2100285,food,cookies,12500.0
1890,2100285,clothing,men's clothing,59700.0
1891,2100285,cosmetics,luxury cosmetics,529200.0
1892,2100285,clothing,Other Apparel,99000.0
1893,2100285,clothing,women's clothing,101600.0
1894,2100287,clothing,children & junior clothing,59200.0
1895,2100288,cosmetics,skin care,27900.0
1896,2100289,clothing,infant clothes,34000.0
1897,2100290,household goods,paper towel,14200.0
1898,2100290,clothing,men's clothing,63800.0
1899,2100291,clothing,children & junior clothing,56100.0
1900,2100292,clothing,sports wear,16100.0
1901,2100293,clothing,women's clothing,99000.0
1902,2100294,household goods,paper towel,12700.0
1903,2100294,food,cookies,7800.0
1904,2100294,clothing,men's clothing,64000.0
1905,2100294,clothing,women's clothing,98200.0
1906,2100295,clothing,men's clothing,66600.0
1907,2100296,cosmetics,body products,71200.0
1908,2100297,food,aquaculture products,34700.0
1909,2100297,clothing,men's clothing,60600.0
1910,2100297,clothing,children & junior clothing,53500.0
1911,2100298,clothing,women's clothing,94900.0
1912,2100299,electronic products,video sound,672900.0
1913,2100299,food,cookies,13200.0
1914,2100300,food,cookies,13400.0
1915,2100300,clothing,children & junior clothing,56400.0
1916,2100301,clothing,infant clothes,33000.0
1917,2100303,clothing,men's clothing,65100.0
1918,2100303,clothing,women's clothing,94300.0
1919,2100304,clothing,men's clothing,63800.0
1920,2100304,clothing,women's clothing,98100.0
1921,2100305,clothing,men's clothing,66500.0
1922,2100305,clothing,women's clothing,102000.0
1923,2100305,food,cookies,11600.0
1924,2100305,clothing,road shop brand,44900.0
1925,2100305,clothing,sports wear,19800.0
1926,2100305,clothing,women's clothing,100800.0
1927,2110001,food,cookies,9500.0
1928,2110001,clothing,men's clothing,67000.0
1929,2110002,clothing,women's clothing,99700.0
1930,2110002,clothing,infant clothes,30100.0
1931,2110003,household goods,household goods,46200.0
1932,2110003,clothing,men's clothing,65400.0
1933,2110003,cosmetics,hair,7900.0
1934,2110004,clothing,children & junior clothing,60300.0
1935,2110005,clothing,children & junior clothing,55900.0
1936,2110005,cosmetics,luxury cosmetics,527200.0
1937,2110006,clothing,children & junior clothing,53900.0
1938,2110007,household goods,household goods,50100.0
1939,2110009,clothing,men's clothing,62000.0
1940,2110009,clothing,infant clothes,32100.0
1941,2110010,clothing,children & junior clothing,55900.0
1942,2110010,cosmetics,suncare,44400.0
1943,2110011,clothing,men's clothing,67200.0
1944,2110012,clothing,men's clothing,65800.0
1945,2110012,clothing,children & junior clothing,60500.0
1946,2110013,food,cookies,13800.0
1947,2110013,cosmetics,luxury cosmetics,528100.0
1948,2110013,food,cookies,11500.0
1949,2110013,clothing,men's clothing,59300.0
1950,2110013,clothing,children & junior clothing,57100.0
1951,2110013,clothing,women's clothing,98500.0
1952,2110014,clothing,children & junior clothing,61900.0
1953,2110015,clothing,children & junior clothing,61200.0
1954,2110015,clothing,women's clothing,95400.0
1955,2110015,clothing,women's clothing,99300.0
1956,2110016,household goods,kitchen utensils,11200.0
1957,2110016,clothing,women's clothing,97800.0
1958,2110017,food,cookies,6500.0
1959,2110017,clothing,children & junior clothing,58800.0
1960,2110018,clothing,men's clothing,60500.0
1961,2110019,clothing,men's clothing,65300.0
1962,2110020,food,health food,97100.0
1963,2110020,food,beverage,11500.0
1964,2110020,clothing,women's clothing,96400.0
1965,2110021,food,processed food,18000.0
1966,2110021,food,agricultural products,13800.0
1967,2110021,clothing,children & junior clothing,56800.0
1968,2110022,food,processed food,11000.0
1969,2110022,food,agricultural products,20800.0
1970,2110022,clothing,men's clothing,64500.0
1971,2110022,clothing,children & junior clothing,57300.0
1972,2110022,food,processed food,10600.0
1973,2110022,food,agricultural products,18700.0
1974,2110022,food,aquaculture products,39800.0
1975,2110022,clothing,road shop brand,45300.0
1976,2110022,clothing,maternity,85800.0
1977,2110023,food,processed food,13700.0
1978,2110023,food,agricultural products,13700.0
1979,2110023,clothing,children & junior clothing,56100.0
